WB,ET0,SWC,ET,DELTA,F,f,PERC,Q,InF,Loss,PerLoss
0.0,0.037,0.7780300000000006,0.026269999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.7517600000000005,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.7205200000000005,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.6892800000000004,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.033,0.6580400000000004,0.02343,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.025,0.6346100000000005,0.01775,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,0.6168600000000004,0.012779999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.6040800000000004,0.00497,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.5991100000000004,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5984000000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.5984000000000004,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.5976900000000004,0.00568,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,0.5920100000000004,0.015619999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.5763900000000004,0.025559999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,0.5508300000000004,0.03195,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.5188800000000003,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.48764000000000035,0.032659999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,0.4549800000000004,0.030529999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,0.4244500000000004,0.026979999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.026,0.3974700000000004,0.018459999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,0.3790100000000004,0.009229999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.3697800000000004,0.0035499999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.3662300000000004,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3655200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3655200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3655200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3655200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
2.91,0.0,0.3655200000000004,0.0,0.3643099999999999,3.7241926663113385,2.2639585651808756,1.349478565180876,0.6460414348191246,2.2639585651808756,1.9955200000000006,0.6857457044673542
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.28,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.27929,0.00284,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,1.27645,0.0070999999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.015,1.26935,0.01065,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,1.2587,0.02485,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,1.23385,0.030529999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,1.20332,0.03479,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,1.1685299999999998,0.03195,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,1.13658,0.026979999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,1.1096,0.01917,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,1.09043,0.00852,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.08191,0.00213,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.07978,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.07978,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.07907,0.006389999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.07268,0.016329999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,1.0563500000000001,0.026979999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,1.0293700000000001,0.032659999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.9967100000000001,0.03479,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.9619200000000001,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,0.9306800000000001,0.028399999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.9022800000000001,0.025559999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.025,0.87672,0.01775,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,0.85897,0.00852,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.85045,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8490300000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8490300000000001,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,0.8483200000000001,0.006389999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.8419300000000001,0.01704,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,0.8248900000000001,0.026979999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,0.7979100000000001,0.028399999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.041,0.7695100000000001,0.02911,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,0.7404000000000002,0.03621,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.7041900000000002,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,0.6729500000000002,0.02769,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.025,0.6452600000000002,0.01775,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.6275100000000001,0.00568,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.6218300000000001,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6211200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6211200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6211200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6211200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6211200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
2.78,0.0,0.6211200000000001,0.0,0.33236,3.593261014224855,2.200027662396363,1.5411476623963634,0.5799723376036368,2.200027662396363,2.1211200000000003,0.7629928057553959
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.28,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.27929,0.006389999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.2729000000000001,0.016329999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,1.2565700000000002,0.025559999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,1.2310100000000002,0.028399999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,1.2026100000000002,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,1.1713700000000002,0.03621,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,1.1351600000000002,0.030529999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.029,1.1046300000000002,0.02059,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,1.0840400000000001,0.01917,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,1.0648700000000002,0.009229999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.0556400000000001,0.00284,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0528000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.0528000000000002,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,1.0520900000000002,0.00568,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.0464100000000003,0.016329999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,1.0300800000000003,0.01988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.034,1.0102000000000004,0.02414,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,0.9860600000000004,0.02769,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.05,0.9583700000000004,0.0355,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.037,0.9228700000000004,0.026269999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.025,0.8966000000000004,0.01775,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.021,0.8788500000000004,0.01491,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,0.8639400000000004,0.0070999999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.8568400000000004,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8554200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8554200000000004,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,0.8547100000000004,0.006389999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.8483200000000004,0.01704,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.8312800000000005,0.025559999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,0.8057200000000004,0.02769,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,0.7780300000000004,0.02769,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.037,0.7503400000000005,0.026269999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,0.7240700000000004,0.02485,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.6992200000000004,0.025559999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.021,0.6736600000000004,0.01491,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.011,0.6587500000000004,0.007809999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.6509400000000004,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.6495200000000004,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.6495200000000004,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,0.6488100000000004,0.006389999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.6424200000000004,0.01704,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.033,0.6253800000000005,0.02343,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.6019500000000005,0.025559999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,0.5763900000000005,0.028399999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.5479900000000005,0.032659999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.5153300000000005,0.031239999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.034,0.4840900000000005,0.02414,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,0.4599500000000005,0.016329999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,0.4436200000000005,0.0070999999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.4365200000000005,0.00213,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.4343900000000005,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.0,0.4343900000000005,0.0,0.3557012499999999,3.6894853260062,2.247000165046279,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.0,0.4597900000000005,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.4597900000000005,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.4597900000000005,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
2.89,0.0,0.4597900000000005,0.0,0.35252624999999993,3.676581466018193,2.2406972748265668,1.4204872748265671,0.6493027251734333,2.2406972748265668,2.0697900000000002,0.7161903114186852
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.28,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.011,1.27858,0.007809999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0762,0.023,1.27077,0.016329999999999997,0.25115374999999995,3.2297032463931457,2.023234668460962,0.06696999999999997,0.0,0.0762,0.00923000000000003,Infinity
0.0,0.031,1.28,0.02201,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,1.25799,0.02769,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.032,1.2303,0.02272,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,1.2075799999999999,0.01988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.026,1.1877,0.018459999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,1.16924,0.01704,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.1522000000000001,0.016329999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,1.1358700000000002,0.009229999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.12664,0.00284,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.1238000000000001,0.00213,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.1216700000000002,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.1202500000000002,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.1188300000000002,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.1174100000000002,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.1159900000000003,0.00142,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.1145700000000003,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.1138600000000003,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.1131500000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.1131500000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.1131500000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.1131500000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.1131500000000003,7.1E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.1124400000000003,0.006389999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.1060500000000004,0.016329999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,1.0897200000000005,0.026979999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.047,1.0627400000000005,0.03337,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.052,1.0293700000000006,0.036919999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,0.9924500000000006,0.03621,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
